Rating,Parent Asin,Main Category,Product Title,Retailer,Review,Word Count,Sentence Count
4,B082HS6FVL,Grocery,"EDGE Natural Artesian Water - Fiji Pure Drinking Water - Natural Artesian Water From Fiji - Bottled Nature Water â€“ 20.28 Fl Oz, (Pack of 24)",Edge,"This does not taste like Fiji water. It is a product of Fiji, and artesian water, but it has the taste of minerals in it, as Figi water does not. It's quite different. It also costs less, which is a good thing. The only other negative is that the bottles are very very hard to open. The plastic is thin, so in holding tight to the bottle, you apply pressure to keep it closed, and even with a nifty little grip-tight (thanks, Amazon!), it is tough to open. Other than that, it's water.I have now figured out how to open it. Run a sharp knife along the perforation on the cap. Snaps it right open, easy peasy.However, the plastic being so thin means you may also get a case with some bottle's tops bent over and rammed back towards the bottle. The best procedure I've found there is to take a sharp knife and ram the tip into the bottle and decant it. If you are lucky, you'll find a spot where the water isn't pressing against the plastic, eager to spurt out.",184,11
4,B07J63GD9R,Grocery,"Marie Callender's Lemon Meringue Pie Frozen Dessert, 31.5 oz",Marie Callender's,"Not exactly what I was looking for. This is lemon meringue pie that arrives frozen. I really wanted to find some of the lemon icebox pie that's made with condensed milk, but only key lime pie comes close. I will keep looking.",42,4
4,B08H3XL1CR,Grocery,Anna and Sarah Cinnamon Pecans (2 Lbs),Anna and Sarah,"pretty good, I have had better but the price is decent and they are tasty enough. Pretty good. I tried this brand because the [[ASIN:B09QW52HRF brand I had recently tried went up]] $3-4 in price (influx of 5 star reviews, mine included because they were just so good). But I figured I would shop around and see if I could find something comparable. These are good but not amazing. They dont quite grab my tastebuds like the ones I linked to. Just something different about these despite having similar ingredients. Also, the occasional pecan tastes off, like it is beginning to go rancid. Hasn't stopped me from eating them, and like any sweet coated nut, these are hard to stop eating once I start.Again, these are ""good"" but not blow my mind amazing. I'll enjoy them alone or added to hot oats. But I will likely cough up the few extra bucks for the other.",156,11
4,B0BRPRC927,Grocery,"Kevala Organic Coconut Aminos, 35 Fluid Ounce",kevala,"First time to ty it out, so far, nice! I used to use other brands, but can not use soy or sodium for health reasons.Very happy to find this, similar taste, used it in a few salad dressings and to enhance other dishes.I predominantly cook with herbs and natural spices these days, no salt needed!This one I can recommend!I will keep using it and come back in a few weeks to update!",74,4
4,B00D3J97OK,Grocery,"Idahoan Mashed Potatoes, Buttery Homestyle, 1.5 Ounce (Pack of 12)",Idahoan,"lost one star for price, not taste. It's absolutely delicious, but a little pricy",14,2
4,B07JKXK135,Grocery,"Blue Diamond Almond Nut Thins Cracker Crisps, Hint Of Sea Salt, 2oz, Single Serve, 6 Count",Blue Diamond Almonds,"All these for 90 calories?! Yes! Great crunchy snacks to fulfill a craving for crunch and cheese! Omg, you get a ton of these for the 90 calories in each pack.If you've never had these crackers, don't expect a real, forward almond flavor.",43,4
4,B0C74ZGNSL,Grocery,"Ito En Traditional Matcha Green Tea 50 Count Zero Calories, Caffeinated",Ito En,Good product. I wish this was organic but they really helped me. I have always had swelling in my ankles but after a few months of drinking this the swelling is gone.,32,3
4,B0029JVIE2,Grocery,Heinz All Natural Apple Cider Vinegar with 5% Acidity (32 fl oz Bottle) - Packaging may vary,Heinz,"Great product, confusing listing. Heinz cider vinegar is clear, consistent in quality, and flavorful. It contains no grain or gluten like some distilled vinegars, and no added sulfates or sulfites like a lot of wine vinegars.Be careful with this listing though. When I ordered, this listing specified the shipping weight was over 37 pounds and the price was around 30 dollars. I assumed I would receive a case quantity.What I received was one very expensive 32-ounce bottle of Heinz cider vinegar. Amazon customer service (always excellent!) quickly made it right, though.Enjoy the vinegar. Just make sure the listing is clear about what you will receive.",106,8
4,B000K8M0TG,Grocery,"Greek Giant Beans, Gigantes, approx. 16 oz (1lb)",ParthenonFoods,"Beans is beans! These are very large dried lima beans. I first tasted them at a Whole Foods store. They were in a mildly sweet sauce and I liked them, so being an experimental cook, I decided to try cooking some at home and recreate the sauce for serving them. The idea seemed sound, but so far I haven't been able to cook them without having most of the skins come off...not exactly what I was after. They are very good, however, so I will keep experimenting. I don't have a pressure cooker, so that could be part of my difficulty. I may try slow cooking next. By the way, my sauce turned out just fine...",117,9
4,B0C816ZB3C,Grocery,"Kashi Cold Breakfast Cereal, Vegetarian, Organic Fiber Cereal, Honey Toasted, 12oz Box (1 Box)",Kashi,Good cereal especially for gluten free diets. I really like this cereal. It's not available locally and this is a fair price. I thought it would be like raisin bran but it's more like special k . The flakes are puffy but crunchy and the berries are flavorful and plump up in milk. It doesn't have an overwhelming sweetness either.,59,6
4,B00286M6C4,Grocery,"DINTY MOORE Big Microwaveable Bowl, Scalloped Potatoes and Ham, 15 Ounce (Pack of 8)",Dinty Moore,"Not bad at all! Either I was very hungry at dinner or this tasted better than I thought it would. I deducted a star because the potatoes were not quite as firm as I would like, although this satisfied my hunger. I added a vegetable and it was a full meal. Not what I would eat every day, but it is definitely comfort food. If there is a lot of sodium in this, I couldn't taste it.",77,6
4,B08PF8DSPG,Grocery,"Peeled Snacks Organic Dried Fruit, Mango, ââ‚¬â€œ Healthy, Vegan Snacks for On-the-Go, Lunch and More, 1.23 Ounce (Pack of 10)",Peeled Snacks,"Wow, it is the real McCoy. Looks shriveled and unlike the other dried mango slices...there is no sweetness, but after a few slices the mango flavor comes through delicately. a little chewy and hard texture. It appeals to me as you can tell very little additives were added in the drying process. Shame there is so few in the bag, and I am feeling guilty for the additional plastic I have generated by buying this product. But as far as dried fruit goes, this is a good product.",89,5
4,B00CJ8KLBO,Grocery,"King Arthur Gluten-Free Pancake Mix,15 oz",King Arthur,Good flavorful buy for those on gluten-free diets. I like the King Arthur gluten-free products because they're not expensive and they taste good. They are a good flavorful buy for people on a gluten-free diet.,38,3
4,B09YGMGYLF,Grocery,"Walden Farms Honey Balsamic Vinaigrette Dressing 12 Oz. Bottle (Pack of 6) - Fresh & Delicious Salad Topping, 0g Net Carbs Condiment, Kosher Certified - Great on Salads, Drizzled on Fruits, Vegetables and More",Walden Farms,Dressing okay but not my first pick. Prefer the Italian Walden Farms. I was somewhat disappointed in the balsamic Vinaigrette Dressing by Walden Farms. Nothing wrong with it other than I prefer the Walden Farms Italian flavor over this flavor. This is a preference review not a product review. The product was okay.,53,6
4,B079TRNVHX,Grocery,"Tara's All Natural Handcrafted Gourmet Sea Salt Caramel: Small Batch, Kettle Cooked, Creamy & Individually Wrapped - 11.5 Ounce",Tara's,A bit pricey but delicious. The Jar was a lot smaller than expected for the price. But they are delicious!,20,3
4,B07KTBXGWJ,Grocery,Nando's PERi-PERi Hot Sauce Spicy Variety Pack Large - Flavorful Medium and Hot Sauce Set | Gluten Free | Non-GMO | Kosher | Keto - 17.6oz Bottle (2 Pack),NANDO'S PERI-PERI,Flag we could find this product. we need Nandos Resturant in The Bay area!,14,1
4,B077ZGDFD4,Grocery,"Harney & Sons Orange Pekoe Tea, 50 ct teabag box",Harney & Sons,Its tea what am I supposed to say. Its just alright it is nothing fancy or exciting. If you drink tea you might enjoy this one just brew it as the instructions say because if you don't it will taste bitter.,41,3
4,B08W34HR3J,Grocery,"LILA BAZAAR - ORGANIC Sun-Dried Turkish Apricots 2LB, Natural Taste and Fresh, Nutritious and Healthy Snack, In Resealable Bag, No Sulfur Added, No Sugar Added and No Artificial Flavors!!!",Lila Bazaar,"Substantial texture, flavor like a cross between apricots and figs. So I'm not a big fan of these, but it's mostly just a matter of taste. These are sweeter than the apricots I'm used to, specifically California sun-dried apricots, which tend to be tart. They are half-way between apricots and Turkish figs, in flavor. Now I don't particularly like figs, so obviously these aren't for me. But if you like figs but aren't in love with the texture, or find them a bit much, this may be a decent compromise.Freshness and texture are both solid - nice and fibrous but not so consistent as the more traditional dried apricots can sometimes be. Two or three is sufficient for a single snack.So I wouldn't buy them again, but would probably recommend trying once, if the above appeals to you.",139,7
4,B004DIUV8G,Grocery,"Arizona Watermelon, 23 Fl Oz (Pack of 24)",Arizona,Watch what you buy. The product was exactly as i expected and i would have bought morebut it almost Doubled After my 1st purchase. This seller just lost another customer.,30,3
4,B0017SRMFK,Grocery,"Glenny's Low Fat Soy Crisps, Creamy Ranch, 1.3-Ounce Bags (Pack of 24)",Glenny's,"Decent healthy replacement for chips. I originally purchased these as a more affordable option for WonderSlim/Medifast snacks.The bag is a decent amount, especially if you eat with a dip (say a little greek yogurt or fat free sour cream and salsa).The taste is more bland than I'm used to. I'd be okay with the chip being healthy and the flavoring being less healthy (i.e., more salty and better sticking to the chip) as that would at least help satisfy my cravings better.The flavoring is actually decent, it just falls off the chips and sticks at the bottom of the bag. I might buy my own ranch flavoring to sprinkle over these right before eating.I'm buying more. I tried the barbecue flavor, and they tasted more like meat to me than bbq sauce, which I found discomfiting. I'll see how the sea salt flavor go too.",147,7
4,B097CXK3MG,Grocery,"Wild Planet Wild Skipjack Tuna, Sea Salt, Tinned Fish, Canned Tuna, Sustainably Caught, Non-GMO, Kosher, Gluten Free, Keto and Paleo, 3rd Party Mercury Tested, 5 Ounce (Pack of 4)",Wild Planet,"Great tuna to stock up. Mostly the entire can is packed and very good no waste , really good buy",19,2
4,B07D76JTF4,Grocery,"Mary's Chicken, Chicken Whole Fryer Bagged Air Chilled Heirloom Pasture Raised Step 4",Mary's Chicken,"Ad and photo did not match.! Checked the ad and saw the photo. Ad did not say ""organic"", but the photo of the product shows the ""organic"" label. Hoping it was the ""organic"" product, but I received the ""non- organic"" product. Oh well. Maybe the ""shopper"" did not double check their work, or at least advise me during their shopping.",60,6
4,B00I6Z2G5I,Grocery,"Terra Vegetable Chips, Blues with Sea Salt, 5 oz",Terra,Cut Too Thick. They are fancy and tasty but maybe a little too frou-frou for me. Put it this way: they taste like they are good for you.,29,3
4,B0C6CJH7FB,Grocery,"Grove Square Hot Cocoa Pods, Milk Chocolate, Single Serve (Pack of 24) (Packaging May Vary)",Grove Square,"A very respectable cup of cocoa ... This is a good alternative for when you need that up of cocoa, and you want to use your Keurig machine. I've found that you have to use one of the ""smaller"" cup settings or the cocoa will taste watered-down. I have a B70 Platinum Keurig, and I set it on the next-to-the-smallest cup setting -- that makes for a creamy full-flavored cup of cocoa.The flavor isn't too sweet -- my problem with most instant cocoa products. Just a lot of good chocolate flavor. I drink this a couple of times a week.",102,6
